 0.96673E-01 0.39802E-03 0.00000E+00    18797     1068    3     1063 0.110E+05 0.50063E-06  0.96673E-01  0.90944E-04  0.90944E-04     1063
   1    0.96860E-01    0.26103E-02    0.13959E+01    0.10360E+01    0.96860E-01
   2    0.96479E-01    0.96239E-03    0.73071E+00    0.51253E+00    0.96479E-01
   3    0.96709E-01    0.44343E-03    0.47500E+00    0.29610E+00    0.96709E-01
