 0.96850E-01 0.46160E-03 0.00000E+00    17880     1014    3     1009 0.104E+05 0.52657E-06  0.96850E-01  0.95986E-04  0.95986E-04     1009
   1    0.10100E+00    0.27193E-02    0.13601E+01    0.10958E+01    0.10100E+00
   2    0.96669E-01    0.10041E-02    0.74206E+00    0.52292E+00    0.96669E-01
   3    0.96754E-01    0.47098E-03    0.49182E+00    0.33697E+00    0.96754E-01
