 0.50068E+01 0.19287E-01 0.00000E+00    18161     1008    3     1003 0.200E+03 0.26794E-04  0.50068E+01  0.49918E-02  0.49918E-02     1003
   1    0.50155E+01    0.14303E+00    0.14521E+01    0.58421E+02    0.50155E+01
   2    0.50287E+01    0.49005E-01    0.70177E+00    0.20198E+02    0.50287E+01
   3    0.50024E+01    0.21210E-01    0.43180E+00    0.13016E+02    0.50024E+01
