0.97089E-01 0.24928E-03 0.00000E+01 75188 0 0 4323 0.44500E+05 0.00000E+01 0.97089E-01 0.00000E+01 0.00000E+01 0
1 0.096798 0.0026189 1.4014 1.0034 0.096798
2 0.097783 0.00097186 0.72806 0.42633 0.097783
3 0.097807 0.00045407 0.48095 0.31311 0.097807
4 0.09686 0.0026103 1.3959 1.036 0.09686
5 0.096479 0.00096239 0.73071 0.51253 0.096479
6 0.096709 0.00044343 0.475 0.2961 0.096709
7 0.094645 0.0025736 1.4085 1.1287 0.094645
8 0.097055 0.00098048 0.74003 0.5045 0.097055
9 0.096929 0.00045579 0.48714 0.29781 0.096929
10 0.09888 0.0026273 1.3763 1.1704 0.09888
11 0.094916 0.00094793 0.73159 0.41772 0.094916
12 0.097405 0.00045466 0.48355 0.33177 0.097405
