 0.50340E+01 0.25714E-01 0.00000E+00    18161     1086    3     1081 0.215E+03 0.27056E-04  0.50340E+01  0.46568E-02  0.46568E-02     1081
   1    0.49215E+01    0.13910E+00    0.14392E+01    0.61607E+02    0.49215E+01
   2    0.49655E+01    0.48029E-01    0.69657E+00    0.24778E+02    0.49655E+01
   3    0.50512E+01    0.22385E-01    0.45133E+00    0.16963E+02    0.50512E+01
