 0.96896E-01 0.40809E-03 0.00000E+00    18797     1087    3     1083 0.112E+05 0.50177E-06  0.96896E-01  0.89470E-04  0.89470E-04     1083
   1    0.94645E-01    0.25736E-02    0.14085E+01    0.11287E+01    0.94645E-01
   2    0.97055E-01    0.98048E-03    0.74003E+00    0.50450E+00    0.97055E-01
   3    0.96929E-01    0.45579E-03    0.48714E+00    0.29781E+00    0.96929E-01
