 0.96529E-01 0.42457E-03 0.00000E+00    17880     1032    3     1027 0.106E+05 0.52597E-06  0.96529E-01  0.93991E-04  0.93991E-04     1027
   1    0.94398E-01    0.26389E-02    0.14122E+01    0.10231E+01    0.94398E-01
   2    0.96310E-01    0.10068E-02    0.74681E+00    0.51468E+00    0.96310E-01
   3    0.96644E-01    0.47578E-03    0.49740E+00    0.30528E+00    0.96644E-01
