 0.17669E+02 0.41756E-01 0.00000E+00    19343     1094    3     1090 0.617E+02 0.88813E-04  0.17669E+02  0.16210E-01  0.16210E-01     1090
   1    0.17939E+02    0.25421E+00    0.74461E+00    0.36681E+02    0.17939E+02
   2    0.17688E+02    0.10106E+00    0.42457E+00    0.25126E+02    0.17688E+02
   3    0.17655E+02    0.46616E-01    0.27748E+00    0.21781E+02    0.17655E+02
